Gene	Gene name	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
ENSG00000182853	VMO1	liver cancer	3.0	8.0	0.0	0.0				0.0777
ENSG00000182858	ALG12	liver cancer	0.0	4.0	5.0	3.0				0.004266
ENSG00000182866	LCK	liver cancer	0.0	0.0	1.0	9.0		0.004785		
ENSG00000182871	COL18A1	liver cancer	4.0	7.0	0.0	1.0	0.0006159			
ENSG00000182872	RBM10	liver cancer	11.0	1.0	0.0	0.0				0.004465
ENSG00000182885	ADGRG3	liver cancer	5.0	6.0	0.0	0.0				0.0001502
ENSG00000182890	GLUD2	liver cancer	11.0	1.0	0.0	0.0				0.01772
ENSG00000182916	TCEAL7	liver cancer	0.0	0.0	0.0	12.0				0.2174
ENSG00000182919	C11orf54	liver cancer	0.0	2.0	2.0	7.0		0.02809		
ENSG00000182923	CEP63	liver cancer	1.0	6.0	2.0	3.0				0.01601
ENSG00000182944	EWSR1	liver cancer	0.0	8.0	2.0	2.0			1.267e-06	
ENSG00000182957	SPATA13	liver cancer	0.0	1.0	0.0	11.0				0.06234
ENSG00000182973	CNOT10	liver cancer	0.0	4.0	5.0	2.0			1.028e-06	
ENSG00000182979	MTA1	liver cancer	0.0	1.0	2.0	7.0			0.0004619	
ENSG00000182983	ZNF662	liver cancer	0.0	0.0	0.0	12.0		0.001803		
ENSG00000182985	CADM1	liver cancer	0.0	2.0	1.0	8.0		0.002749		
ENSG00000182986	ZNF320	liver cancer	1.0	10.0	1.0	0.0				0.0001471
ENSG00000183010	PYCR1	liver cancer	1.0	6.0	4.0	1.0			0.0002331	
ENSG00000183018	SPNS2	liver cancer	2.0	4.0	4.0	1.0		0.001099		
ENSG00000183019	MCEMP1	liver cancer	0.0	0.0	0.0	12.0				0.005571
ENSG00000183020	AP2A2	liver cancer	0.0	7.0	2.0	2.0			9.265e-05	
ENSG00000183023	SLC8A1	liver cancer	0.0	0.0	0.0	10.0				0.02276
ENSG00000183032	SLC25A21	liver cancer	0.0	1.0	7.0	4.0				0.02444
ENSG00000183036	PCP4	liver cancer	0.0	0.0	1.0	9.0		0.2938		
ENSG00000183044	ABAT	liver cancer	5.0	2.0	4.0	1.0	5.358e-05			
ENSG00000183048	SLC25A10	liver cancer	6.0	4.0	0.0	1.0		0.05658		
ENSG00000183049	CAMK1D	liver cancer	0.0	0.0	1.0	11.0		0.006895		
ENSG00000183060	LYSMD4	liver cancer	4.0	7.0	0.0	1.0				0.001527
ENSG00000183066	WBP2NL	liver cancer	0.0	0.0	0.0	10.0				0.0141
ENSG00000183077	AFMID	liver cancer	0.0	1.0	1.0	10.0				0.2784
ENSG00000183087	GAS6	liver cancer	0.0	0.0	3.0	9.0		0.02089		
ENSG00000183091	NEB	liver cancer	0.0	0.0	0.0	12.0				0.02539
ENSG00000183098	GPC6	liver cancer	7.0	3.0	0.0	0.0				0.1277
ENSG00000183111	ARHGEF37	liver cancer	0.0	7.0	2.0	1.0				0.001537
ENSG00000183114	FAM43B	liver cancer	0.0	0.0	0.0	11.0		0.08329		
ENSG00000183134	PTGDR2	liver cancer	0.0	4.0	1.0	7.0		0.1705		
ENSG00000183137	CEP57L1	liver cancer	0.0	11.0	0.0	0.0				0.004687
ENSG00000183145	RIPPLY3	liver cancer	0.0	6.0	4.0	2.0				0.02191
ENSG00000183150	GPR19	liver cancer	0.0	0.0	4.0	7.0				0.0008254
ENSG00000183155	RABIF	liver cancer	7.0	4.0	1.0	0.0			0.0001546	
ENSG00000183160	TMEM119	liver cancer	0.0	0.0	2.0	9.0				0.06674
ENSG00000183166	CALN1	liver cancer	0.0	0.0	0.0	11.0				0.0003666
ENSG00000183172	SMDT1	liver cancer	0.0	8.0	3.0	0.0				0.1033
ENSG00000183186	C2CD4C	liver cancer	0.0	0.0	0.0	12.0				0.1665
ENSG00000183196	CHST6	liver cancer	0.0	3.0	1.0	8.0				0.07153
ENSG00000183207	RUVBL2	liver cancer	0.0	0.0	1.0	9.0			0.000928	
ENSG00000183208	GDPGP1	liver cancer	2.0	1.0	1.0	8.0				0.1177
ENSG00000183230	CTNNA3	liver cancer	0.0	0.0	0.0	10.0		0.0002599		
ENSG00000183248	PRR36	liver cancer	0.0	0.0	0.0	11.0				0.09618
ENSG00000183255	PTTG1IP	liver cancer	3.0	5.0	3.0	1.0				0.03586
ENSG00000183258	DDX41	liver cancer	0.0	4.0	4.0	4.0				0.004213
ENSG00000183287	CCBE1	liver cancer	0.0	1.0	2.0	9.0		0.02309		
ENSG00000183307	TMEM121B	liver cancer	0.0	1.0	6.0	5.0				0.001122
ENSG00000183309	ZNF623	liver cancer	0.0	10.0	2.0	0.0				0.004001
ENSG00000183317	EPHA10	liver cancer	0.0	0.0	1.0	11.0				0.0539
ENSG00000183323	CCDC125	liver cancer	0.0	8.0	3.0	0.0		0.0821		
ENSG00000183340	JRKL	liver cancer	0.0	4.0	2.0	6.0				0.004997
ENSG00000183346	CABCOCO1	liver cancer	0.0	0.0	0.0	11.0		0.2546		
ENSG00000183347	GBP6	liver cancer	0.0	0.0	0.0	12.0		0.05851		
ENSG00000183354	KIAA2026	liver cancer	1.0	4.0	2.0	3.0				0.08744
ENSG00000183379	SYNDIG1L	liver cancer	0.0	9.0	0.0	2.0				0.05825
ENSG00000183396	TMEM89	liver cancer	0.0	0.0	0.0	12.0		0.3833		
ENSG00000183397	TEKTIP1	liver cancer	1.0	11.0	0.0	0.0				0.4207
ENSG00000183401	CCDC159	liver cancer	2.0	10.0	0.0	0.0		0.009234		
ENSG00000183421	RIPK4	liver cancer	0.0	0.0	0.0	12.0		0.1299		
ENSG00000183423	LRIT3	liver cancer	0.0	0.0	4.0	6.0				0.1539
ENSG00000183426	NPIPA1	liver cancer	1.0	7.0	3.0	1.0				0.09205
ENSG00000183431	SF3A3	liver cancer	8.0	3.0	0.0	0.0			2.109e-08	
ENSG00000183439	TRIM61	liver cancer	0.0	7.0	2.0	2.0		0.1378		
ENSG00000183454	GRIN2A	liver cancer	0.0	0.0	0.0	12.0				0.1622
ENSG00000183475	ASB7	liver cancer	0.0	2.0	3.0	5.0				0.12
ENSG00000183476	SH2D7	liver cancer	0.0	0.0	0.0	10.0				0.02994
ENSG00000183479	TREX2	liver cancer	0.0	3.0	8.0	1.0		0.08398		
ENSG00000183484	GPR132	liver cancer	0.0	4.0	0.0	7.0		0.1825		
ENSG00000183486	MX2	liver cancer	0.0	0.0	1.0	11.0				0.07768
ENSG00000183495	EP400	liver cancer	0.0	5.0	2.0	5.0			0.000211	
ENSG00000183496	MEX3B	liver cancer	0.0	0.0	0.0	12.0				0.05218
ENSG00000183508	TENT5C	liver cancer	0.0	0.0	0.0	12.0				0.3292
ENSG00000183513	COA5	liver cancer	0.0	0.0	0.0	12.0				0.04687
ENSG00000183520	UTP11	liver cancer	9.0	3.0	0.0	0.0			7.441e-08	
ENSG00000183527	PSMG1	liver cancer	0.0	2.0	2.0	8.0				0.005064
ENSG00000183530	PRR14L	liver cancer	0.0	0.0	0.0	11.0				0.01369
ENSG00000183549	ACSM5	liver cancer	0.0	7.0	2.0	3.0		0.0184		
ENSG00000183570	PCBP3	liver cancer	7.0	4.0	0.0	1.0				0.04101
ENSG00000183576	SETD3	liver cancer	0.0	3.0	7.0	1.0				0.01038
ENSG00000183578	TNFAIP8L3	liver cancer	0.0	2.0	1.0	9.0				0.03083
ENSG00000183579	ZNRF3	liver cancer	3.0	8.0	0.0	0.0				0.02225
ENSG00000183580	FBXL7	liver cancer	0.0	0.0	0.0	11.0			0.0001286	
ENSG00000183597	TANGO2	liver cancer	0.0	7.0	3.0	0.0				0.02643
ENSG00000183598	H3C13	liver cancer	8.0	3.0	0.0	0.0				0.0183
ENSG00000183605	SFXN4	liver cancer	0.0	2.0	3.0	7.0				0.01589
ENSG00000183615	FAM167B	liver cancer	0.0	2.0	4.0	6.0		0.007435		
ENSG00000183617	MRPL54	liver cancer	1.0	6.0	3.0	2.0		0.01227		
ENSG00000183621	ZNF438	liver cancer	0.0	8.0	4.0	0.0				0.003981
ENSG00000183624	HMCES	liver cancer	0.0	2.0	2.0	8.0			0.0004405	
ENSG00000183625	CCR3	liver cancer	5.0	2.0	0.0	5.0				3.114e-07
ENSG00000183638	RP1L1	liver cancer	0.0	0.0	0.0	10.0				0.2371
ENSG00000183647	ZNF530	liver cancer	1.0	7.0	3.0	1.0				0.01543
ENSG00000183648	NDUFB1	liver cancer	3.0	3.0	0.0	4.0		0.06908		
ENSG00000183655	KLHL25	liver cancer	0.0	2.0	0.0	10.0				0.0294
ENSG00000183662	TAFA1	liver cancer	0.0	1.0	0.0	11.0		0.003425		
ENSG00000183665	TRMT12	liver cancer	0.0	5.0	2.0	5.0			0.0005101	
ENSG00000183671	CMKLR2	liver cancer	1.0	9.0	2.0	0.0				0.004004
ENSG00000183684	ALYREF	liver cancer	7.0	3.0	1.0	0.0			0.0001178	
ENSG00000183688	RFLNB	liver cancer	0.0	0.0	0.0	9.0		0.1309		
ENSG00000183690	EFHC2	liver cancer	0.0	0.0	1.0	11.0				0.04289
ENSG00000183696	UPP1	liver cancer	0.0	0.0	0.0	12.0				0.001775
ENSG00000183718	TRIM52	liver cancer	0.0	0.0	2.0	10.0				0.05161
ENSG00000183722	LHFPL6	liver cancer	0.0	0.0	0.0	11.0		0.05842		
ENSG00000183723	CMTM4	liver cancer	0.0	1.0	10.0	1.0				0.02879
ENSG00000183735	TBK1	liver cancer	0.0	4.0	3.0	5.0			0.0003304	
ENSG00000183741	CBX6	liver cancer	0.0	0.0	3.0	6.0			0.0008299	
ENSG00000183742	MACC1	liver cancer	3.0	8.0	0.0	0.0				0.07008
ENSG00000183747	ACSM2A	liver cancer	2.0	5.0	0.0	3.0	1.411e-05			
ENSG00000183751	TBL3	liver cancer	4.0	3.0	2.0	3.0				0.02973
ENSG00000183760	ACP7	liver cancer	0.0	0.0	2.0	10.0		0.3413		
ENSG00000183763	TRAIP	liver cancer	1.0	9.0	1.0	1.0			8.774e-05	
ENSG00000183765	CHEK2	liver cancer	6.0	2.0	1.0	1.0				0.001486
ENSG00000183775	KCTD16	liver cancer	2.0	0.0	3.0	6.0				0.007742
ENSG00000183778	B3GALT5	liver cancer	0.0	1.0	1.0	10.0				0.04062
ENSG00000183779	ZNF703	liver cancer	0.0	12.0	0.0	0.0				0.06935
ENSG00000183780	SLC35F3	liver cancer	1.0	9.0	1.0	0.0				2.692e-05
ENSG00000183785	TUBA8	liver cancer	1.0	2.0	2.0	6.0				0.06878
ENSG00000183793	NPIPA5	liver cancer	1.0	7.0	3.0	1.0				0.05853
ENSG00000183798	EMILIN3	liver cancer	0.0	0.0	0.0	12.0				0.1712
ENSG00000183801	OLFML1	liver cancer	2.0	9.0	0.0	1.0				0.1364
ENSG00000183807	FAM162B	liver cancer	0.0	1.0	1.0	10.0		0.08289		
ENSG00000183808	RBM12B	liver cancer	2.0	5.0	2.0	3.0				0.002402
ENSG00000183813	CCR4	liver cancer	0.0	1.0	3.0	8.0		0.3023		
ENSG00000183814	LIN9	liver cancer	0.0	1.0	3.0	7.0				3.512e-05
ENSG00000183826	BTBD9	liver cancer	0.0	0.0	0.0	12.0				0.1485
ENSG00000183828	NUDT14	liver cancer	2.0	8.0	0.0	2.0				0.001046
ENSG00000183831	ANKRD45	liver cancer	0.0	0.0	0.0	10.0				0.03567
ENSG00000183833	CFAP91	liver cancer	0.0	0.0	0.0	10.0		0.1361		
ENSG00000183837	PNMA3	liver cancer	0.0	0.0	0.0	11.0				0.1161
ENSG00000183840	GPR39	liver cancer	0.0	0.0	3.0	9.0				0.008541
ENSG00000183844	FAM3B	liver cancer	0.0	1.0	1.0	10.0		0.1415		
ENSG00000183853	KIRREL1	liver cancer	0.0	2.0	2.0	8.0				0.1929
ENSG00000183856	IQGAP3	liver cancer	7.0	4.0	0.0	1.0			8.944e-06	
ENSG00000183864	TOB2	liver cancer	0.0	1.0	2.0	9.0				0.1363
ENSG00000183876	ARSI	liver cancer	0.0	1.0	3.0	8.0		0.2758		
ENSG00000183878	UTY	liver cancer	0.0	1.0	0.0	11.0		0.06466		
ENSG00000183888	SRARP	liver cancer	1.0	1.0	3.0	5.0				0.01453
ENSG00000183889	NPIPA9	liver cancer	1.0	7.0	3.0	1.0				0.02313
ENSG00000183891	TTC32	liver cancer	3.0	9.0	0.0	0.0				0.05248
ENSG00000183908	LRRC55	liver cancer	0.0	0.0	0.0	12.0		0.2298		
ENSG00000183914	DNAH2	liver cancer	0.0	0.0	0.0	12.0				0.135
ENSG00000183943	PRKX	liver cancer	3.0	4.0	1.0	1.0				0.1468
ENSG00000183960	KCNH8	liver cancer	0.0	0.0	0.0	12.0				0.1882
ENSG00000183963	SMTN	liver cancer	0.0	0.0	0.0	10.0				0.002375
ENSG00000183971	NPW	liver cancer	1.0	0.0	3.0	6.0		0.1559		
ENSG00000183977	PP2D1	liver cancer	0.0	0.0	1.0	9.0				0.03288
ENSG00000183978	COA3	liver cancer	10.0	2.0	0.0	0.0				0.0478
ENSG00000184005	ST6GALNAC3	liver cancer	0.0	0.0	0.0	11.0		0.006548		
ENSG00000184007	PTP4A2	liver cancer	4.0	4.0	0.0	4.0			2.624e-05	
ENSG00000184009	ACTG1	liver cancer	2.0	7.0	1.0	2.0				0.001294
ENSG00000184012	TMPRSS2	liver cancer	0.0	0.0	2.0	8.0		0.04279		
ENSG00000184014	DENND5A	liver cancer	0.0	1.0	0.0	11.0			5.052e-06	
ENSG00000184047	DIABLO	liver cancer	5.0	5.0	1.0	0.0				0.001399
ENSG00000184056	VPS33B	liver cancer	0.0	0.0	0.0	12.0				0.02966
ENSG00000184083	FAM120C	liver cancer	0.0	1.0	2.0	9.0		0.01861		
ENSG00000184110	EIF3C	liver cancer	5.0	5.0	0.0	1.0				0.01848
ENSG00000184113	CLDN5	liver cancer	1.0	6.0	2.0	2.0		0.04976		
ENSG00000184117	NIPSNAP1	liver cancer	0.0	8.0	1.0	3.0				0.3199
ENSG00000184144	CNTN2	liver cancer	0.0	0.0	3.0	9.0				0.3255
ENSG00000184154	LRRC51	liver cancer	0.0	2.0	6.0	4.0				0.1423
ENSG00000184160	ADRA2C	liver cancer	0.0	1.0	4.0	7.0				0.0712
ENSG00000184162	NR2C2AP	liver cancer	0.0	1.0	7.0	2.0			5.631e-05	
ENSG00000184163	C1QTNF12	liver cancer	2.0	2.0	2.0	6.0				0.002668
ENSG00000184164	CRELD2	liver cancer	0.0	0.0	6.0	6.0				0.003209
ENSG00000184178	SCFD2	liver cancer	0.0	6.0	6.0	0.0				0.0127
ENSG00000184182	UBE2F	liver cancer	0.0	7.0	5.0	0.0			0.0002716	
ENSG00000184185	KCNJ12	liver cancer	0.0	0.0	0.0	11.0				0.03802
ENSG00000184205	TSPYL2	liver cancer	1.0	1.0	7.0	2.0				0.1356
ENSG00000184207	PGP	liver cancer	10.0	2.0	0.0	0.0				0.005749
ENSG00000184209	SNRNP35	liver cancer	5.0	6.0	0.0	0.0				0.07435
ENSG00000184216	IRAK1	liver cancer	2.0	2.0	4.0	3.0			0.000303	
ENSG00000184220	CMSS1	liver cancer	1.0	2.0	3.0	6.0			5.924e-10	
ENSG00000184227	ACOT1	liver cancer	2.0	4.0	5.0	1.0		0.04537		
ENSG00000184232	OAF	liver cancer	8.0	0.0	2.0	1.0		0.2113		
ENSG00000184254	ALDH1A3	liver cancer	2.0	7.0	2.0	1.0		0.06282		
ENSG00000184260	H2AC20	liver cancer	1.0	3.0	7.0	1.0				0.1014
ENSG00000184270	H2AC21	liver cancer	1.0	3.0	7.0	1.0				0.002419
ENSG00000184271	POU6F1	liver cancer	3.0	8.0	0.0	1.0		0.09699		
ENSG00000184277	TM2D3	liver cancer	4.0	7.0	0.0	1.0				0.2294
ENSG00000184281	TSSC4	liver cancer	0.0	4.0	0.0	8.0			0.0009907	
ENSG00000184292	TACSTD2	liver cancer	0.0	1.0	0.0	10.0				0.1193
ENSG00000184304	PRKD1	liver cancer	1.0	9.0	1.0	0.0				0.001076
ENSG00000184305	CCSER1	liver cancer	0.0	7.0	3.0	1.0		0.05612		
ENSG00000184307	ZDHHC23	liver cancer	1.0	5.0	1.0	4.0				0.01374
ENSG00000184313	MROH7	liver cancer	0.0	0.0	0.0	11.0		0.1089		
ENSG00000184347	SLIT3	liver cancer	0.0	0.0	1.0	9.0		0.009206		
ENSG00000184349	EFNA5	liver cancer	3.0	4.0	3.0	1.0				0.0008909
ENSG00000184357	H1-5	liver cancer	6.0	2.0	3.0	1.0				0.01906
ENSG00000184361	SPATA32	liver cancer	0.0	1.0	0.0	8.0				0.3584
ENSG00000184363	PKP3	liver cancer	0.0	3.0	2.0	7.0				0.008876
ENSG00000184368	MAP7D2	liver cancer	0.0	1.0	2.0	8.0		0.1501		
ENSG00000184378	ACTRT3	liver cancer	0.0	2.0	1.0	7.0				0.3286
ENSG00000184381	PLA2G6	liver cancer	0.0	1.0	5.0	6.0				0.008674
ENSG00000184384	MAML2	liver cancer	3.0	4.0	3.0	2.0				0.03662
ENSG00000184402	SS18L1	liver cancer	0.0	2.0	3.0	6.0		0.1394		
ENSG00000184408	KCND2	liver cancer	0.0	0.0	0.0	12.0				0.004982
ENSG00000184428	TOP1MT	liver cancer	8.0	4.0	0.0	0.0				0.00305
ENSG00000184432	COPB2	liver cancer	0.0	2.0	2.0	7.0			2.414e-07	
ENSG00000184436	THAP7	liver cancer	0.0	3.0	1.0	6.0				0.05565
ENSG00000184445	KNTC1	liver cancer	0.0	1.0	2.0	9.0			4.787e-06	
ENSG00000184451	CCR10	liver cancer	0.0	2.0	4.0	5.0				0.0005185
ENSG00000184454	NCMAP	liver cancer	0.0	0.0	0.0	12.0		0.1477		
ENSG00000184465	WDR27	liver cancer	0.0	7.0	3.0	2.0				0.003807
ENSG00000184470	TXNRD2	liver cancer	5.0	6.0	0.0	0.0		0.3211		
ENSG00000184481	FOXO4	liver cancer	0.0	0.0	0.0	12.0				0.1094
ENSG00000184489	PTP4A3	liver cancer	1.0	2.0	1.0	5.0				0.03613
ENSG00000184492	FOXD4L1	liver cancer	1.0	2.0	4.0	5.0				0.2541
ENSG00000184497	TMEM255B	liver cancer	0.0	0.0	2.0	10.0				0.2882
ENSG00000184500	PROS1	liver cancer	1.0	6.0	4.0	1.0		0.06483		
ENSG00000184508	HDDC3	liver cancer	5.0	3.0	3.0	0.0		0.2534		
ENSG00000184515	BEX5	liver cancer	0.0	1.0	1.0	10.0		0.05253		
ENSG00000184517	ZFP1	liver cancer	0.0	0.0	0.0	12.0		0.04335		
ENSG00000184524	CEND1	liver cancer	1.0	0.0	1.0	10.0		0.04106		
ENSG00000184530	C6orf58	liver cancer	0.0	0.0	0.0	11.0		0.1373		
ENSG00000184545	DUSP8	liver cancer	0.0	0.0	0.0	12.0		0.06082		
ENSG00000184557	SOCS3	liver cancer	0.0	2.0	2.0	5.0				0.1812
ENSG00000184564	SLITRK6	liver cancer	1.0	4.0	4.0	2.0		0.06101		
ENSG00000184574	LPAR5	liver cancer	0.0	8.0	1.0	0.0				0.1369
ENSG00000184584	STING1	liver cancer	0.0	1.0	0.0	11.0		0.0766		
ENSG00000184588	PDE4B	liver cancer	0.0	2.0	3.0	5.0		0.135		
ENSG00000184599	TAFA3	liver cancer	1.0	0.0	2.0	8.0				0.03395
ENSG00000184602	SNN	liver cancer	0.0	10.0	2.0	0.0			1.847e-06	
ENSG00000184611	KCNH7	liver cancer	0.0	0.0	2.0	10.0				0.00812
ENSG00000184613	NELL2	liver cancer	1.0	2.0	4.0	5.0		0.05854		
ENSG00000184616	SPDYE12	liver cancer	0.0	0.0	0.0	11.0		0.01898		
ENSG00000184619	KRBA2	liver cancer	0.0	1.0	0.0	11.0				0.07445
ENSG00000184634	MED12	liver cancer	7.0	5.0	0.0	0.0				0.01675
ENSG00000184640	SEPTIN9	liver cancer	0.0	3.0	1.0	6.0			1.61e-05	
ENSG00000184661	CDCA2	liver cancer	0.0	1.0	2.0	7.0				2.505e-05
ENSG00000184672	RALYL	liver cancer	0.0	0.0	0.0	11.0				0.07476
ENSG00000184675	AMER1	liver cancer	1.0	4.0	6.0	0.0				0.03574
ENSG00000184678	H2BC21	liver cancer	9.0	3.0	0.0	0.0		0.1371		
ENSG00000184702	SEPTIN5	liver cancer	0.0	0.0	0.0	11.0				0.02502
ENSG00000184708	EIF4ENIF1	liver cancer	0.0	5.0	6.0	1.0				0.002276
ENSG00000184709	LRRC26	liver cancer	1.0	0.0	1.0	10.0				0.1818
ENSG00000184730	APOBR	liver cancer	0.0	0.0	2.0	10.0				0.1166
ENSG00000184731	FAM110C	liver cancer	0.0	2.0	5.0	5.0				0.2082
ENSG00000184752	NDUFA12	liver cancer	3.0	7.0	1.0	0.0				0.03046
ENSG00000184787	UBE2G2	liver cancer	7.0	5.0	0.0	0.0				0.05988
ENSG00000184792	OSBP2	liver cancer	0.0	11.0	0.0	1.0				1.38e-05
ENSG00000184811	TRARG1	liver cancer	0.0	2.0	3.0	5.0		0.0291		
ENSG00000184831	APOO	liver cancer	5.0	2.0	1.0	3.0				0.06179
ENSG00000184838	PRR16	liver cancer	0.0	3.0	3.0	5.0				0.1528
ENSG00000184840	TMED9	liver cancer	7.0	5.0	0.0	0.0				0.02547
ENSG00000184857	TMEM186	liver cancer	0.0	0.0	0.0	12.0				0.0232
ENSG00000184860	SDR42E1	liver cancer	0.0	2.0	9.0	1.0		0.1381		
ENSG00000184863	RBM33	liver cancer	0.0	5.0	1.0	6.0				0.0348
ENSG00000184867	ARMCX2	liver cancer	0.0	3.0	4.0	5.0				0.05002
ENSG00000184887	BTBD6	liver cancer	0.0	0.0	0.0	12.0				0.02233
ENSG00000184897	H1-10	liver cancer	1.0	5.0	1.0	2.0				0.04
ENSG00000184898	RBM43	liver cancer	1.0	2.0	5.0	4.0				0.2481
ENSG00000184900	SUMO3	liver cancer	1.0	7.0	3.0	1.0				0.06807
ENSG00000184903	IMMP2L	liver cancer	9.0	3.0	0.0	0.0		0.005637		
ENSG00000184908	CLCNKB	liver cancer	0.0	0.0	0.0	10.0				0.0002104
ENSG00000184916	JAG2	liver cancer	0.0	10.0	2.0	0.0		0.1011		
ENSG00000184922	FMNL1	liver cancer	0.0	0.0	1.0	11.0		0.2008		
ENSG00000184924	PTRHD1	liver cancer	0.0	1.0	3.0	8.0				0.008839
ENSG00000184937	WT1	liver cancer	0.0	0.0	0.0	11.0				0.02941
ENSG00000184939	ZFP90	liver cancer	7.0	4.0	0.0	0.0				0.003681
ENSG00000184949	FAM227A	liver cancer	0.0	4.0	8.0	0.0				4.793e-05
ENSG00000184956	MUC6	liver cancer	0.0	1.0	1.0	9.0				0.2167
ENSG00000184979	USP18	liver cancer	0.0	0.0	0.0	11.0				0.03291
ENSG00000184984	CHRM5	liver cancer	0.0	1.0	1.0	10.0		0.02485		
ENSG00000184986	TMEM121	liver cancer	0.0	6.0	2.0	4.0		0.001884		
ENSG00000184992	BRI3BP	liver cancer	1.0	9.0	1.0	0.0			0.0006865	
ENSG00000185000	DGAT1	liver cancer	1.0	6.0	3.0	2.0				0.1111
ENSG00000185002	RFX6	liver cancer	0.0	1.0	2.0	9.0				0.02487
ENSG00000185008	ROBO2	liver cancer	0.0	4.0	6.0	2.0		0.387		
ENSG00000185009	AP3M1	liver cancer	0.0	0.0	1.0	11.0				0.004916
ENSG00000185010	F8	liver cancer	0.0	6.0	1.0	4.0		0.06053		
ENSG00000185013	NT5C1B	liver cancer	0.0	8.0	1.0	3.0				0.04964
ENSG00000185015	CA13	liver cancer	0.0	3.0	5.0	4.0				0.09393
ENSG00000185019	UBOX5	liver cancer	0.0	3.0	2.0	7.0				0.02575
ENSG00000185022	MAFF	liver cancer	0.0	1.0	0.0	11.0				0.005064
ENSG00000185024	BRF1	liver cancer	0.0	1.0	5.0	4.0				0.0001524
ENSG00000185033	SEMA4B	liver cancer	3.0	7.0	1.0	1.0				0.006343
ENSG00000185038	MROH2A	liver cancer	0.0	5.0	1.0	5.0		0.1873		
ENSG00000185043	CIB1	liver cancer	0.0	3.0	2.0	7.0				0.01211
ENSG00000185046	ANKS1B	liver cancer	0.0	0.0	0.0	12.0				0.07936
ENSG00000185049	NELFA	liver cancer	3.0	5.0	1.0	2.0			0.0004348	
ENSG00000185052	SLC24A3	liver cancer	4.0	3.0	1.0	4.0		0.2401		
ENSG00000185055	EFCAB10	liver cancer	8.0	3.0	1.0	0.0				0.03582
ENSG00000185085	INTS5	liver cancer	0.0	0.0	3.0	9.0				0.01966
ENSG00000185100	ADSS1	liver cancer	0.0	0.0	0.0	12.0				0.01696
ENSG00000185101	ANO9	liver cancer	2.0	0.0	4.0	6.0				0.0698
ENSG00000185104	FAF1	liver cancer	0.0	3.0	1.0	8.0			1.873e-05	
ENSG00000185105	MYADML2	liver cancer	0.0	0.0	0.0	11.0				0.0001619
ENSG00000185112	FAM43A	liver cancer	0.0	0.0	2.0	9.0				0.09804
ENSG00000185122	HSF1	liver cancer	6.0	4.0	0.0	1.0			0.0004955	
ENSG00000185127	C6orf120	liver cancer	0.0	2.0	3.0	7.0			9.522e-05	
ENSG00000185130	H2BC13	liver cancer	9.0	3.0	0.0	0.0				0.002318
ENSG00000185156	MFSD6L	liver cancer	0.0	5.0	2.0	4.0				0.1331
ENSG00000185158	LRRC37B	liver cancer	0.0	0.0	2.0	10.0				0.03599
ENSG00000185163	DDX51	liver cancer	0.0	2.0	1.0	9.0			0.0004726	
ENSG00000185164	NOMO2	liver cancer	2.0	7.0	1.0	1.0				0.04798
ENSG00000185187	SIGIRR	liver cancer	6.0	5.0	0.0	1.0		0.403		
ENSG00000185189	NRBP2	liver cancer	0.0	8.0	3.0	1.0				0.4031
ENSG00000185201	IFITM2	liver cancer	5.0	4.0	1.0	1.0				0.03555
ENSG00000185215	TNFAIP2	liver cancer	1.0	1.0	0.0	10.0				0.005522
ENSG00000185219	ZNF445	liver cancer	9.0	3.0	0.0	0.0				0.0179
ENSG00000185220	PGBD2	liver cancer	1.0	2.0	7.0	2.0				0.01937
ENSG00000185222	TCEAL9	liver cancer	1.0	1.0	3.0	4.0				0.001307
ENSG00000185238	PRMT3	liver cancer	0.0	7.0	5.0	0.0			2.814e-05	
ENSG00000185245	GP1BA	liver cancer	0.0	0.0	0.0	12.0		0.007298		
ENSG00000185246	PRPF39	liver cancer	3.0	6.0	3.0	0.0			3.841e-05	
ENSG00000185250	PPIL6	liver cancer	0.0	3.0	2.0	7.0				0.1259
ENSG00000185252	ZNF74	liver cancer	0.0	1.0	0.0	9.0				0.008128
ENSG00000185261	KIAA0825	liver cancer	0.0	7.0	2.0	1.0				0.04442
ENSG00000185262	UBALD2	liver cancer	0.0	1.0	1.0	10.0				0.003224
ENSG00000185267	CDNF	liver cancer	0.0	8.0	2.0	2.0		0.0532		
ENSG00000185271	KLHL33	liver cancer	0.0	1.0	0.0	11.0				0.00238
ENSG00000185274	GALNT17	liver cancer	0.0	0.0	0.0	11.0		0.06406		
ENSG00000185278	ZBTB37	liver cancer	5.0	3.0	2.0	2.0				0.2928
ENSG00000185291	IL3RA	liver cancer	0.0	8.0	4.0	0.0		0.1319		
ENSG00000185298	CCDC137	liver cancer	0.0	9.0	2.0	1.0			1.351e-07	
ENSG00000185304	RGPD2	liver cancer	1.0	4.0	2.0	4.0		0.00746		
ENSG00000185305	ARL15	liver cancer	0.0	0.0	1.0	11.0		0.008522		
ENSG00000185306	C12orf56	liver cancer	0.0	0.0	0.0	10.0				0.0001795
ENSG00000185324	CDK10	liver cancer	6.0	1.0	2.0	2.0				0.4531
ENSG00000185338	SOCS1	liver cancer	1.0	6.0	4.0	1.0		0.01714		
